feature_group,noise_intensity,seed,total_clipped_values,clipped_log_return_1d,clipped_return_5d,clipped_return_20d,clipped_volatility_5d,clipped_volatility_20d,clipped_downside_volatility_20d,clipped_price_to_ma_10,clipped_price_to_ma_50,clipped_rsi_14,clipped_volume_ratio_20d,clipped_intraday_range
returns,0.05,26,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.05,27,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.05,28,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.05,29,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,2,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,3,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,4,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,5,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,6,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,7,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,8,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,9,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,10,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,11,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,12,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,13,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,14,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,15,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,16,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,17,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,18,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,19,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,20,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,21,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,22,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,23,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,24,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,25,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,26,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,27,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,28,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.1,29,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,3,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,4,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,5,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,6,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,7,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,8,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,9,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,10,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,11,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,12,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,13,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,14,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,15,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,16,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,17,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,18,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,19,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,20,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,21,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,22,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,23,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,24,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,25,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,26,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,27,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,28,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.2,29,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,3,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,4,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,5,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,6,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,8,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,9,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,10,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,11,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,12,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,13,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,14,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,15,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,16,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,17,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,18,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,19,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,20,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,21,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,22,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,23,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,24,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,25,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,26,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,27,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,28,0,0,0,0,0,0,0,0,0,0,0,0
returns,0.5,29,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,7,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,8,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,9,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,10,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,11,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,12,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,13,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,14,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,16,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,17,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,18,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,19,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,20,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,21,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,22,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,23,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,24,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,25,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,26,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,27,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,28,0,0,0,0,0,0,0,0,0,0,0,0
returns,1.0,29,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,2,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,3,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,4,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,5,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,6,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,7,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,8,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,9,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,10,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,11,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,12,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,13,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,14,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,15,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,16,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,17,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,18,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,19,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,20,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,21,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,22,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,23,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,24,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,25,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,26,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,27,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,28,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.05,29,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,0,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,2,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,3,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.1,4,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,5,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,6,2,0,0,0,2,0,0,0,0,0,0,0
volatility,0.1,7,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,8,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,9,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.1,10,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,11,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,12,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,13,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,14,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.1,15,2,0,0,0,2,0,0,0,0,0,0,0
volatility,0.1,16,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.1,17,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.1,18,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.1,19,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,20,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,21,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,22,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,23,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,24,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.1,25,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,26,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.1,27,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,28,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.1,29,0,0,0,0,0,0,0,0,0,0,0,0
volatility,0.2,0,3,0,0,0,3,0,0,0,0,0,0,0
volatility,0.2,1,4,0,0,0,2,0,2,0,0,0,0,0
volatility,0.2,2,3,0,0,0,3,0,0,0,0,0,0,0
volatility,0.2,3,7,0,0,0,6,0,1,0,0,0,0,0
volatility,0.2,4,8,0,0,0,8,0,0,0,0,0,0,0
volatility,0.2,5,4,0,0,0,4,0,0,0,0,0,0,0
volatility,0.2,6,10,0,0,0,8,0,2,0,0,0,0,0
volatility,0.2,7,3,0,0,0,3,0,0,0,0,0,0,0
volatility,0.2,8,5,0,0,0,5,0,0,0,0,0,0,0
volatility,0.2,9,6,0,0,0,5,0,1,0,0,0,0,0
volatility,0.2,10,5,0,0,0,3,0,2,0,0,0,0,0
volatility,0.2,11,7,0,0,0,7,0,0,0,0,0,0,0
volatility,0.2,12,3,0,0,0,3,0,0,0,0,0,0,0
volatility,0.2,13,6,0,0,0,6,0,0,0,0,0,0,0
volatility,0.2,14,7,0,0,0,6,0,1,0,0,0,0,0
volatility,0.2,15,7,0,0,0,4,0,3,0,0,0,0,0
volatility,0.2,16,5,0,0,0,4,0,1,0,0,0,0,0
volatility,0.2,17,6,0,0,0,6,0,0,0,0,0,0,0
volatility,0.2,18,5,0,0,0,2,1,2,0,0,0,0,0
volatility,0.2,19,7,0,0,0,6,0,1,0,0,0,0,0
volatility,0.2,20,5,0,0,0,4,0,1,0,0,0,0,0
volatility,0.2,21,2,0,0,0,2,0,0,0,0,0,0,0
volatility,0.2,22,1,0,0,0,1,0,0,0,0,0,0,0
volatility,0.2,23,4,0,0,0,4,0,0,0,0,0,0,0
volatility,0.2,24,6,0,0,0,6,0,0,0,0,0,0,0
volatility,0.2,25,4,0,0,0,4,0,0,0,0,0,0,0
volatility,0.2,26,10,0,0,0,10,0,0,0,0,0,0,0
volatility,0.2,27,6,0,0,0,5,0,1,0,0,0,0,0
volatility,0.2,28,5,0,0,0,5,0,0,0,0,0,0,0
volatility,0.2,29,5,0,0,0,5,0,0,0,0,0,0,0
volatility,0.5,0,100,0,0,0,60,6,34,0,0,0,0,0
volatility,0.5,1,101,0,0,0,50,6,45,0,0,0,0,0
volatility,0.5,2,93,0,0,0,47,10,36,0,0,0,0,0
volatility,0.5,3,110,0,0,0,54,14,42,0,0,0,0,0
volatility,0.5,4,101,0,0,0,53,12,36,0,0,0,0,0
volatility,0.5,5,100,0,0,0,56,6,38,0,0,0,0,0
volatility,0.5,6,103,0,0,0,55,7,41,0,0,0,0,0
volatility,0.5,7,99,0,0,0,58,9,32,0,0,0,0,0
volatility,0.5,8,109,0,0,0,59,8,42,0,0,0,0,0
volatility,0.5,9,114,0,0,0,64,18,32,0,0,0,0,0
volatility,0.5,10,120,0,0,0,64,10,46,0,0,0,0,0
volatility,0.5,11,104,0,0,0,56,9,39,0,0,0,0,0
volatility,0.5,12,102,0,0,0,51,11,40,0,0,0,0,0
volatility,0.5,13,97,0,0,0,50,13,34,0,0,0,0,0
volatility,0.5,14,101,0,0,0,51,10,40,0,0,0,0,0
volatility,0.5,15,108,0,0,0,54,16,38,0,0,0,0,0
volatility,0.5,16,115,0,0,0,53,9,53,0,0,0,0,0
volatility,0.5,17,106,0,0,0,63,10,33,0,0,0,0,0
volatility,0.5,18,107,0,0,0,55,10,42,0,0,0,0,0
volatility,0.5,19,95,0,0,0,59,10,26,0,0,0,0,0
volatility,0.5,20,110,0,0,0,61,13,36,0,0,0,0,0
volatility,0.5,21,81,0,0,0,56,8,17,0,0,0,0,0
volatility,0.5,22,97,0,0,0,44,12,41,0,0,0,0,0
volatility,0.5,23,86,0,0,0,47,5,34,0,0,0,0,0
volatility,0.5,24,114,0,0,0,57,18,39,0,0,0,0,0
volatility,0.5,25,97,0,0,0,55,5,37,0,0,0,0,0
volatility,0.5,26,108,0,0,0,53,11,44,0,0,0,0,0
volatility,0.5,27,109,0,0,0,59,14,36,0,0,0,0,0
volatility,0.5,28,96,0,0,0,62,8,26,0,0,0,0,0
volatility,0.5,29,100,0,0,0,50,14,36,0,0,0,0,0
volatility,1.0,0,497,0,0,0,212,105,180,0,0,0,0,0
volatility,1.0,1,478,0,0,0,181,104,193,0,0,0,0,0
volatility,1.0,2,489,0,0,0,182,123,184,0,0,0,0,0
volatility,1.0,3,459,0,0,0,192,105,162,0,0,0,0,0
volatility,1.0,4,455,0,0,0,181,113,161,0,0,0,0,0
volatility,1.0,5,483,0,0,0,207,120,156,0,0,0,0,0
volatility,1.0,6,463,0,0,0,190,105,168,0,0,0,0,0
volatility,1.0,7,484,0,0,0,222,105,157,0,0,0,0,0
volatility,1.0,8,501,0,0,0,188,128,185,0,0,0,0,0
volatility,1.0,9,496,0,0,0,209,114,173,0,0,0,0,0
volatility,1.0,10,499,0,0,0,200,115,184,0,0,0,0,0
volatility,1.0,11,460,0,0,0,181,112,167,0,0,0,0,0
volatility,1.0,12,474,0,0,0,174,116,184,0,0,0,0,0
volatility,1.0,13,451,0,0,0,167,113,171,0,0,0,0,0
volatility,1.0,14,449,0,0,0,183,106,160,0,0,0,0,0
volatility,1.0,15,469,0,0,0,173,118,178,0,0,0,0,0
volatility,1.0,16,503,0,0,0,194,112,197,0,0,0,0,0
volatility,1.0,17,464,0,0,0,198,112,154,0,0,0,0,0
volatility,1.0,18,474,0,0,0,193,115,166,0,0,0,0,0
volatility,1.0,19,481,0,0,0,212,103,166,0,0,0,0,0
volatility,1.0,20,512,0,0,0,207,126,179,0,0,0,0,0
volatility,1.0,21,465,0,0,0,204,104,157,0,0,0,0,0
volatility,1.0,22,462,0,0,0,172,114,176,0,0,0,0,0
volatility,1.0,23,476,0,0,0,196,112,168,0,0,0,0,0
volatility,1.0,24,480,0,0,0,197,103,180,0,0,0,0,0
volatility,1.0,25,491,0,0,0,193,104,194,0,0,0,0,0
volatility,1.0,26,470,0,0,0,193,114,163,0,0,0,0,0
volatility,1.0,27,462,0,0,0,205,107,150,0,0,0,0,0
volatility,1.0,28,480,0,0,0,215,101,164,0,0,0,0,0
volatility,1.0,29,496,0,0,0,180,143,173,0,0,0,0,0
momentum,0.05,0,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.05,1,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,2,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,3,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,4,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,5,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.05,6,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,7,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,8,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,9,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,10,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,11,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,12,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.05,13,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,14,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,15,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,16,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,17,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,18,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,19,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,20,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,21,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,22,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,23,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,24,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,25,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,26,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.05,27,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,28,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.05,29,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,0,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.1,1,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,2,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,3,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,4,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,5,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.1,6,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,7,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.1,8,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,9,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,10,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,11,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,12,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.1,13,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,14,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.1,15,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,16,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,17,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,18,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.1,19,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,20,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,21,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,22,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,23,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,24,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,25,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,26,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.1,27,2,0,0,0,0,0,0,0,0,2,0,0
momentum,0.1,28,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.1,29,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,0,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.2,1,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.2,2,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,3,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,4,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,5,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.2,6,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.2,7,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.2,8,2,0,0,0,0,0,0,0,0,2,0,0
momentum,0.2,9,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.2,10,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,11,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,12,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.2,13,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.2,14,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.2,15,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,16,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,17,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,18,2,0,0,0,0,0,0,0,0,2,0,0
momentum,0.2,19,2,0,0,0,0,0,0,0,0,2,0,0
momentum,0.2,20,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,21,2,0,0,0,0,0,0,0,0,2,0,0
momentum,0.2,22,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.2,23,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,24,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.2,25,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.2,26,1,0,0,0,0,0,0,0,0,1,0,0
momentum,0.2,27,3,0,0,0,0,0,0,0,0,3,0,0
momentum,0.2,28,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.2,29,0,0,0,0,0,0,0,0,0,0,0,0
momentum,0.5,0,4,0,0,0,0,0,0,0,0,4,0,0
momentum,0.5,1,7,0,0,0,0,0,0,0,0,7,0,0
momentum,0.5,2,4,0,0,0,0,0,0,0,0,4,0,0
momentum,0.5,3,5,0,0,0,0,0,0,0,0,5,0,0
momentum,0.5,4,4,0,0,0,0,0,0,0,0,4,0,0
momentum,0.5,5,8,0,0,0,0,0,0,0,0,8,0,0
momentum,0.5,6,7,0,0,0,0,0,0,0,0,7,0,0
momentum,0.5,7,2,0,0,0,0,0,0,0,0,2,0,0
momentum,0.5,8,6,0,0,0,0,0,0,0,0,6,0,0
momentum,0.5,9,5,0,0,0,0,0,0,0,0,5,0,0
momentum,0.5,10,6,0,0,0,0,0,0,0,0,6,0,0
momentum,0.5,11,3,0,0,0,0,0,0,0,0,3,0,0
momentum,0.5,12,3,0,0,0,0,0,0,0,0,3,0,0
momentum,0.5,13,4,0,0,0,0,0,0,0,0,4,0,0
momentum,0.5,14,3,0,0,0,0,0,0,0,0,3,0,0
momentum,0.5,15,3,0,0,0,0,0,0,0,0,3,0,0
momentum,0.5,16,2,0,0,0,0,0,0,0,0,2,0,0
